Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,16.339839935302734,16.720470428466797,16.325576782226562,16.651901245117188,16.61077117919922,146912940
2012-01-04,16.642391204833984,16.77302360534668,16.532032012939453,16.723724365234375,16.682416915893555,114445440
2012-01-05,16.569820404052734,16.61586570739746,16.42217254638672,16.491741180419922,16.451005935668945,131184684
2012-01-06,16.4952449798584,16.516517639160156,16.261011123657227,16.266767501831055,16.226587295532227,107608284
2012-01-09,16.178678512573242,16.191190719604492,15.546296119689941,15.57707691192627,15.53860092163086,232671096
2012-01-10,15.759510040283203,15.860860824584961,15.438187599182129,15.594094276428223,15.55557632446289,175648176
2012-01-11,15.603102684020996,15.750500679016113,15.543543815612793,15.664665222167969,15.625972747802734,95904000
2012-01-12,15.796296119689941,15.838088035583496,15.678177833557129,15.756756782531738,15.717836380004883,74932992
2012-01-13,15.672171592712402,15.689438819885254,15.542041778564453,15.640390396118164,15.601758003234863,92199708
2012-01-17,15.815315246582031,15.815315246582031,15.657657623291016,15.730230331420898,15.691375732421875,76295628
2012-01-18,15.68143081665039,15.865865707397461,15.56856918334961,15.83858871459961,15.799466133117676,110357532
2012-01-19,16.040790557861328,16.040790557861328,15.802302360534668,16.0052547454834,15.965721130371094,251959788
2012-01-20,14.778027534484863,14.789790153503418,14.55705738067627,14.664414405822754,14.628192901611328,422628948
2012-01-23,14.664665222167969,14.731230735778809,14.59359359741211,14.652652740478516,14.616459846496582,136379484
2012-01-24,14.672673225402832,14.706707000732422,14.46446418762207,14.537788391113281,14.501879692077637,122109768
2012-01-25,14.452201843261719,14.482232093811035,14.173673629760742,14.25150203704834,14.216300964355469,199308492
2012-01-26,14.313814163208008,14.376376152038574,14.127878189086914,14.216716766357422,14.181600570678711,128918952
2012-01-27,14.283783912658691,14.522522926330566,14.247496604919434,14.51401424407959,14.478163719177246,144555300
2012-01-30,14.465716361999512,14.514514923095703,14.349349021911621,14.456707000732422,14.420998573303223,93126780
2012-01-31,14.589590072631836,14.614615440368652,14.393142700195312,14.517267227172852,14.48140811920166,85610304
2012-02-01,14.638137817382812,14.652152061462402,14.492993354797363,14.535284996032715,14.499382019042969,92735172
2012-02-02,14.636385917663574,14.674924850463867,14.566567420959473,14.6423921585083,14.606224060058594,96491412
2012-02-03,14.781281471252441,14.941692352294922,14.71596622467041,14.923172950744629,14.886311531066895,126613260
2012-02-06,14.89013957977295,15.286035537719727,14.86511516571045,15.242491722106934,15.204842567443848,147036816
2012-02-07,15.193943977355957,15.25,15.109108924865723,15.184433937072754,15.146927833557129,83600316
2012-02-08,15.231230735778809,15.299049377441406,15.133633613586426,15.26151180267334,15.223814964294434,73382544
2012-02-09,15.315815925598145,15.377878189086914,15.240240097045898,15.301801681518555,15.264005661010742,90497412
2012-02-10,15.212211608886719,15.218467712402344,15.11511516571045,15.16291332244873,15.125459671020508,92914992
2012-02-13,15.277777671813965,15.361360549926758,15.265766143798828,15.320320129394531,15.282477378845215,72579348
2012-02-14,15.303804397583008,15.315315246582031,15.134134292602539,15.259259223937988,15.22156810760498,72075852
2012-02-15,15.33858871459961,15.33858871459961,15.079078674316406,15.154153823852539,15.116722106933594,96938964
2012-02-16,15.085585594177246,15.235485076904297,14.958208084106445,15.178177833557129,15.140686988830566,101134764
2012-02-17,15.139389038085938,15.20595645904541,15.075075149536133,15.131131172180176,15.093756675720215,97866036
2012-02-21,15.111862182617188,15.462462425231934,15.08708667755127,15.365365028381348,15.327411651611328,99132768
2012-02-22,15.314313888549805,15.434934616088867,15.18293285369873,15.213713645935059,15.176135063171387,78601320
2012-02-23,15.190190315246582,15.213713645935059,15.023774147033691,15.16791820526123,15.130452156066895,82117800
2012-02-24,15.198948860168457,15.306556701660156,15.152902603149414,15.262763023376465,15.22506332397461,77346576
2012-02-27,15.179929733276367,15.324323654174805,15.141641616821289,15.247998237609863,15.210334777832031,72483444
2012-02-28,15.265265464782715,15.509759902954102,15.207206726074219,15.475225448608398,15.437000274658203,113790096
